date,product_id,product_name,category,sales_qty,unit_price,stock_on_hand,reorder_point,promo,supplier_lead_days
2026-03-28,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,50,12999,82,50,0,10
2026-03-28,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,82,9999,13,40,0,12
2026-03-28,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,60,14999,37,30,1,14
2026-03-28,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,44,599,655,150,0,5
2026-03-29,SKU-112,Steam Deck OLED 1TB,Gaming,4,64999,18,15,0,21
2026-03-29,SKU-109,Anker Prime Power Bank 27650mAh,Charging,33,8999,121,50,0,10
2026-03-29,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,92,599,563,150,0,5
2026-03-29,SKU-107,Apple Watch Series 10 Sport Band,Wearables,80,4999,26,60,0,10
2026-03-29,SKU-103,AirPods Pro 3 (2026),Audio,21,28999,97,40,0,14
2026-03-29,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,82,1299,126,100,0,7
2026-03-30,SKU-107,Apple Watch Series 10 Sport Band,Wearables,80,4999,246,60,0,10
2026-03-30,SKU-112,Steam Deck OLED 1TB,Gaming,7,64999,11,15,1,21
2026-03-30,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,27,1499,266,80,0,7
2026-03-30,SKU-104,Meta Quest 4 VR Headset,Gaming,5,49999,33,20,0,21
2026-03-31,SKU-103,AirPods Pro 3 (2026),Audio,53,28999,44,40,1,14
2026-03-31,SKU-106,Sony WH-1000XM6 Headphones,Audio,46,34999,23,30,1,12
2026-03-31,SKU-104,Meta Quest 4 VR Headset,Gaming,9,49999,24,20,0,21
2026-03-31,SKU-108,Tesla Wireless Charging Pad 45W,Charging,76,5999,148,50,1,8
2026-03-31,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,42,12999,40,50,0,10
2026-04-01,SKU-104,Meta Quest 4 VR Headset,Gaming,20,49999,4,20,1,21
2026-04-01,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,141,1499,125,80,1,7
2026-04-01,SKU-106,Sony WH-1000XM6 Headphones,Audio,9,34999,14,30,1,12
2026-04-01,SKU-114,GoPro Hero 13 Black,Cameras,11,54999,7,25,0,18
2026-04-01,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,139,599,424,150,1,5
2026-04-02,SKU-103,AirPods Pro 3 (2026),Audio,15,28999,29,40,1,14
2026-04-02,SKU-104,Meta Quest 4 VR Headset,Gaming,6,49999,78,20,1,21
2026-04-02,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,53,1299,73,100,0,7
2026-04-03,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,72,1299,1,100,0,7
2026-04-03,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,20,14999,17,30,0,14
2026-04-03,SKU-113,DJI Mini 4 Pro Drone,Drones,17,89999,47,10,0,28
2026-04-03,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,130,1499,395,80,1,7
2026-04-03,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,38,9999,155,40,0,12
2026-04-03,SKU-108,Tesla Wireless Charging Pad 45W,Charging,28,5999,120,50,0,8
2026-04-04,SKU-106,Sony WH-1000XM6 Headphones,Audio,33,34999,101,30,0,12
2026-04-04,SKU-104,Meta Quest 4 VR Headset,Gaming,10,49999,68,20,0,21
2026-04-04,SKU-103,AirPods Pro 3 (2026),Audio,19,28999,10,40,0,14
2026-04-04,SKU-114,GoPro Hero 13 Black,Cameras,7,54999,0,25,1,18
2026-04-05,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,97,599,327,150,1,5
2026-04-05,SKU-109,Anker Prime Power Bank 27650mAh,Charging,15,8999,106,50,0,10
2026-04-05,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,29,14999,138,30,0,14
2026-04-05,SKU-108,Tesla Wireless Charging Pad 45W,Charging,19,5999,101,50,0,8
2026-04-05,SKU-104,Meta Quest 4 VR Headset,Gaming,11,49999,57,20,0,21
2026-04-05,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,86,1299,415,100,0,7
2026-04-06,SKU-108,Tesla Wireless Charging Pad 45W,Charging,29,5999,72,50,1,8
2026-04-06,SKU-109,Anker Prime Power Bank 27650mAh,Charging,40,8999,66,50,0,10
2026-04-06,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,50,14999,88,30,1,14
2026-04-06,SKU-112,Steam Deck OLED 1TB,Gaming,2,64999,9,15,0,21
2026-04-07,SKU-104,Meta Quest 4 VR Headset,Gaming,5,49999,52,20,0,21
2026-04-07,SKU-114,GoPro Hero 13 Black,Cameras,11,54999,89,25,0,18
2026-04-07,SKU-108,Tesla Wireless Charging Pad 45W,Charging,36,5999,36,50,0,8
2026-04-07,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,42,1299,373,100,0,7
2026-04-07,SKU-103,AirPods Pro 3 (2026),Audio,25,28999,135,40,0,14
2026-04-07,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,47,9999,108,40,0,12
2026-04-08,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,15,14999,73,30,0,14
2026-04-08,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,46,9999,62,40,0,12
2026-04-08,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,21,12999,19,50,0,10
2026-04-09,SKU-106,Sony WH-1000XM6 Headphones,Audio,20,34999,81,30,0,12
2026-04-09,SKU-104,Meta Quest 4 VR Headset,Gaming,10,49999,42,20,0,21
2026-04-09,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,64,1299,309,100,0,7
2026-04-09,SKU-112,Steam Deck OLED 1TB,Gaming,6,64999,3,15,0,21
2026-04-10,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,53,1299,256,100,0,7
2026-04-10,SKU-109,Anker Prime Power Bank 27650mAh,Charging,29,8999,37,50,1,10
2026-04-10,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,26,12999,213,50,0,10
2026-04-11,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,150,1299,106,100,1,7
2026-04-11,SKU-112,Steam Deck OLED 1TB,Gaming,1,64999,2,15,0,21
2026-04-11,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,44,14999,29,30,1,14
2026-04-12,SKU-112,Steam Deck OLED 1TB,Gaming,2,64999,0,15,0,21
2026-04-12,SKU-104,Meta Quest 4 VR Headset,Gaming,10,49999,32,20,0,21
2026-04-12,SKU-103,AirPods Pro 3 (2026),Audio,7,28999,128,40,1,14
2026-04-12,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,17,14999,12,30,0,14
2026-04-12,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,61,599,266,150,0,5
2026-04-13,SKU-103,AirPods Pro 3 (2026),Audio,6,28999,122,40,0,14
2026-04-13,SKU-108,Tesla Wireless Charging Pad 45W,Charging,25,5999,11,50,0,8
2026-04-13,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,34,12999,179,50,0,10
2026-04-13,SKU-112,Steam Deck OLED 1TB,Gaming,8,64999,52,15,1,21
2026-04-13,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,52,599,214,150,0,5
2026-04-14,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,73,12999,106,50,0,10
2026-04-14,SKU-104,Meta Quest 4 VR Headset,Gaming,7,49999,25,20,1,21
2026-04-14,SKU-107,Apple Watch Series 10 Sport Band,Wearables,115,4999,131,60,0,10
2026-04-15,SKU-108,Tesla Wireless Charging Pad 45W,Charging,33,5999,228,50,0,8
2026-04-15,SKU-106,Sony WH-1000XM6 Headphones,Audio,29,34999,52,30,0,12
2026-04-15,SKU-104,Meta Quest 4 VR Headset,Gaming,13,49999,12,20,0,21
2026-04-15,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,63,14999,99,30,1,14
2026-04-15,SKU-109,Anker Prime Power Bank 27650mAh,Charging,59,8999,178,50,0,10
2026-04-16,SKU-114,GoPro Hero 13 Black,Cameras,5,54999,84,25,1,18
2026-04-16,SKU-109,Anker Prime Power Bank 27650mAh,Charging,21,8999,157,50,0,10
2026-04-16,SKU-104,Meta Quest 4 VR Headset,Gaming,9,49999,3,20,0,21
2026-04-16,SKU-107,Apple Watch Series 10 Sport Band,Wearables,33,4999,98,60,0,10
2026-04-17,SKU-112,Steam Deck OLED 1TB,Gaming,6,64999,46,15,0,21
2026-04-17,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,104,599,110,150,0,5
2026-04-17,SKU-104,Meta Quest 4 VR Headset,Gaming,6,49999,77,20,0,21
2026-04-17,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,41,12999,65,50,1,10
2026-04-17,SKU-114,GoPro Hero 13 Black,Cameras,5,54999,79,25,0,18
2026-04-18,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,69,599,41,150,0,5
2026-04-18,SKU-112,Steam Deck OLED 1TB,Gaming,15,64999,31,15,0,21
2026-04-18,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,32,9999,30,40,1,12
2026-04-19,SKU-107,Apple Watch Series 10 Sport Band,Wearables,49,4999,49,60,0,10
2026-04-19,SKU-113,DJI Mini 4 Pro Drone,Drones,11,89999,36,10,0,28
2026-04-19,SKU-103,AirPods Pro 3 (2026),Audio,18,28999,104,40,0,14
2026-04-20,SKU-106,Sony WH-1000XM6 Headphones,Audio,13,34999,39,30,0,12
2026-04-20,SKU-113,DJI Mini 4 Pro Drone,Drones,13,89999,23,10,0,28
2026-04-20,SKU-104,Meta Quest 4 VR Headset,Gaming,7,49999,70,20,1,21
2026-04-21,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,24,14999,75,30,1,14
2026-04-21,SKU-114,GoPro Hero 13 Black,Cameras,5,54999,74,25,1,18
2026-04-21,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,47,9999,163,40,0,12
2026-04-22,SKU-107,Apple Watch Series 10 Sport Band,Wearables,38,4999,11,60,0,10
2026-04-22,SKU-104,Meta Quest 4 VR Headset,Gaming,6,49999,64,20,1,21
2026-04-22,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,66,9999,97,40,1,12
2026-04-23,SKU-108,Tesla Wireless Charging Pad 45W,Charging,44,5999,184,50,0,8
2026-04-23,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,25,14999,50,30,0,14
2026-04-23,SKU-112,Steam Deck OLED 1TB,Gaming,9,64999,22,15,0,21
2026-04-23,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,51,9999,46,40,0,12
2026-04-23,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,47,1499,348,80,0,7
2026-04-23,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,49,1299,57,100,0,7
2026-04-24,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,91,1499,257,80,0,7
2026-04-24,SKU-109,Anker Prime Power Bank 27650mAh,Charging,33,8999,124,50,1,10
2026-04-24,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,85,1299,472,100,0,7
2026-04-24,SKU-106,Sony WH-1000XM6 Headphones,Audio,16,34999,23,30,1,12
2026-04-24,SKU-107,Apple Watch Series 10 Sport Band,Wearables,53,4999,258,60,0,10
2026-04-24,SKU-113,DJI Mini 4 Pro Drone,Drones,2,89999,21,10,0,28
2026-04-25,SKU-109,Anker Prime Power Bank 27650mAh,Charging,63,8999,61,50,1,10
2026-04-25,SKU-112,Steam Deck OLED 1TB,Gaming,10,64999,12,15,0,21
2026-04-25,SKU-107,Apple Watch Series 10 Sport Band,Wearables,115,4999,143,60,0,10
2026-04-25,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,86,1299,386,100,0,7
2026-04-25,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,24,12999,41,50,0,10
2026-04-26,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,30,9999,16,40,0,12
2026-04-26,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,33,14999,17,30,1,14
2026-04-26,SKU-106,Sony WH-1000XM6 Headphones,Audio,34,34999,109,30,1,12
2026-04-27,SKU-114,GoPro Hero 13 Black,Cameras,5,54999,69,25,0,18
2026-04-27,SKU-108,Tesla Wireless Charging Pad 45W,Charging,52,5999,132,50,0,8
2026-04-27,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,92,1299,294,100,0,7
2026-04-27,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,63,1499,194,80,0,7
2026-04-28,SKU-107,Apple Watch Series 10 Sport Band,Wearables,26,4999,117,60,0,10
2026-04-28,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,29,14999,138,30,0,14
2026-04-28,SKU-103,AirPods Pro 3 (2026),Audio,13,28999,91,40,0,14
2026-04-28,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,49,12999,212,50,1,10
2026-04-29,SKU-114,GoPro Hero 13 Black,Cameras,6,54999,63,25,0,18
2026-04-29,SKU-107,Apple Watch Series 10 Sport Band,Wearables,79,4999,38,60,0,10
2026-04-29,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,25,12999,187,50,0,10
2026-04-29,SKU-104,Meta Quest 4 VR Headset,Gaming,8,49999,56,20,0,21
2026-04-30,SKU-112,Steam Deck OLED 1TB,Gaming,10,64999,2,15,0,21
2026-04-30,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,46,1299,248,100,0,7
2026-04-30,SKU-106,Sony WH-1000XM6 Headphones,Audio,24,34999,85,30,1,12
2026-04-30,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,46,12999,141,50,1,10
2026-04-30,SKU-103,AirPods Pro 3 (2026),Audio,12,28999,79,40,0,14
2026-05-01,SKU-114,GoPro Hero 13 Black,Cameras,20,54999,43,25,0,18
2026-05-01,SKU-113,DJI Mini 4 Pro Drone,Drones,11,89999,10,10,0,28
2026-05-01,SKU-103,AirPods Pro 3 (2026),Audio,49,28999,30,40,1,14
2026-05-01,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,37,12999,104,50,1,10
2026-05-02,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,32,12999,72,50,0,10
2026-05-02,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,60,1499,134,80,0,7
2026-05-02,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,54,1299,194,100,0,7
2026-05-02,SKU-103,AirPods Pro 3 (2026),Audio,28,28999,2,40,0,14
2026-05-02,SKU-109,Anker Prime Power Bank 27650mAh,Charging,63,8999,198,50,1,10
2026-05-02,SKU-113,DJI Mini 4 Pro Drone,Drones,5,89999,5,10,1,28
2026-05-03,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,59,1499,75,80,1,7
2026-05-03,SKU-112,Steam Deck OLED 1TB,Gaming,12,64999,50,15,1,21
2026-05-03,SKU-104,Meta Quest 4 VR Headset,Gaming,1,49999,55,20,0,21
2026-05-04,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,36,9999,160,40,0,12
2026-05-04,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,21,1299,173,100,0,7
2026-05-04,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,43,1499,32,80,0,7
2026-05-05,SKU-112,Steam Deck OLED 1TB,Gaming,11,64999,39,15,1,21
2026-05-05,SKU-104,Meta Quest 4 VR Headset,Gaming,8,49999,47,20,0,21
2026-05-05,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,30,9999,130,40,0,12
2026-05-05,SKU-107,Apple Watch Series 10 Sport Band,Wearables,76,4999,262,60,0,10
2026-05-05,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,70,1299,103,100,0,7
2026-05-05,SKU-103,AirPods Pro 3 (2026),Audio,15,28999,137,40,0,14
2026-05-06,SKU-107,Apple Watch Series 10 Sport Band,Wearables,31,4999,231,60,0,10
2026-05-06,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,26,1299,77,100,0,7
2026-05-06,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,32,9999,98,40,0,12
2026-05-07,SKU-109,Anker Prime Power Bank 27650mAh,Charging,38,8999,160,50,0,10
2026-05-07,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,34,9999,64,40,0,12
2026-05-07,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,53,1299,24,100,0,7
2026-05-07,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,72,599,669,150,1,5
2026-05-08,SKU-107,Apple Watch Series 10 Sport Band,Wearables,105,4999,126,60,1,10
2026-05-08,SKU-108,Tesla Wireless Charging Pad 45W,Charging,32,5999,100,50,0,8
2026-05-08,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,32,1299,492,100,0,7
2026-05-09,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,35,1499,397,80,1,7
2026-05-09,SKU-108,Tesla Wireless Charging Pad 45W,Charging,37,5999,63,50,0,8
2026-05-09,SKU-107,Apple Watch Series 10 Sport Band,Wearables,39,4999,87,60,1,10
2026-05-09,SKU-114,GoPro Hero 13 Black,Cameras,6,54999,37,25,0,18
2026-05-09,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,100,1299,392,100,0,7
2026-05-10,SKU-109,Anker Prime Power Bank 27650mAh,Charging,32,8999,128,50,0,10
2026-05-10,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,74,1499,323,80,0,7
2026-05-10,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,30,1299,362,100,0,7
2026-05-11,SKU-113,DJI Mini 4 Pro Drone,Drones,10,89999,45,10,0,28
2026-05-11,SKU-107,Apple Watch Series 10 Sport Band,Wearables,49,4999,38,60,0,10
2026-05-11,SKU-106,Sony WH-1000XM6 Headphones,Audio,10,34999,75,30,0,12
2026-05-11,SKU-112,Steam Deck OLED 1TB,Gaming,7,64999,32,15,0,21
2026-05-11,SKU-109,Anker Prime Power Bank 27650mAh,Charging,34,8999,94,50,0,10
2026-05-11,SKU-103,AirPods Pro 3 (2026),Audio,6,28999,131,40,1,14
2026-05-12,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,42,1499,281,80,1,7
2026-05-12,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,18,9999,46,40,1,12
2026-05-12,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,74,599,595,150,0,5
2026-05-13,SKU-109,Anker Prime Power Bank 27650mAh,Charging,29,8999,65,50,0,10
2026-05-13,SKU-112,Steam Deck OLED 1TB,Gaming,7,64999,25,15,0,21
2026-05-13,SKU-108,Tesla Wireless Charging Pad 45W,Charging,24,5999,39,50,0,8
2026-05-14,SKU-103,AirPods Pro 3 (2026),Audio,12,28999,119,40,1,14
2026-05-14,SKU-106,Sony WH-1000XM6 Headphones,Audio,13,34999,62,30,0,12
2026-05-14,SKU-104,Meta Quest 4 VR Headset,Gaming,8,49999,39,20,0,21
2026-05-14,SKU-113,DJI Mini 4 Pro Drone,Drones,5,89999,40,10,0,28
2026-05-14,SKU-105,Google Pixel 9 Pro Fold Case,Mobile Accessories,40,1499,241,80,1,7
2026-05-14,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,19,12999,53,50,1,10
2026-05-15,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,48,14999,90,30,0,14
2026-05-15,SKU-108,Tesla Wireless Charging Pad 45W,Charging,28,5999,11,50,0,8
2026-05-15,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,39,9999,7,40,0,12
2026-05-15,SKU-114,GoPro Hero 13 Black,Cameras,10,54999,27,25,1,18
2026-05-15,SKU-115,Nothing Ear 2 Pro TWS Earbuds,Audio,44,12999,9,50,0,10
2026-05-16,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,53,1299,309,100,0,7
2026-05-16,SKU-112,Steam Deck OLED 1TB,Gaming,13,64999,12,15,0,21
2026-05-16,SKU-106,Sony WH-1000XM6 Headphones,Audio,8,34999,54,30,1,12
2026-05-16,SKU-113,DJI Mini 4 Pro Drone,Drones,7,89999,33,10,0,28
2026-05-17,SKU-112,Steam Deck OLED 1TB,Gaming,12,64999,0,15,1,21
2026-05-17,SKU-114,GoPro Hero 13 Black,Cameras,7,54999,20,25,0,18
2026-05-17,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,54,599,541,150,0,5
2026-05-18,SKU-110,Logitech MX Master 4S Mouse,PC Accessories,52,9999,135,40,1,12
2026-05-18,SKU-101,iPhone 16 Pro Max Case,Mobile Accessories,46,1299,263,100,0,7
2026-05-18,SKU-111,Razer Viper V3 Pro Gaming Mouse,Gaming,31,14999,59,30,0,14
2026-05-18,SKU-113,DJI Mini 4 Pro Drone,Drones,4,89999,29,10,0,28
2026-05-18,SKU-103,AirPods Pro 3 (2026),Audio,20,28999,99,40,0,14
2026-05-18,SKU-102,Samsung Galaxy S25 Ultra Screen Protector,Mobile Accessories,58,599,483,150,0,5
2026-05-19,SKU-107,Apple Watch Series 10 Sport Band,Wearables,34,4999,4,60,0,10
2026-05-19,SKU-103,AirPods Pro 3 (2026),Audio,22,28999,77,40,0,14
2026-05-19,SKU-104,Meta Quest 4 VR Headset,Gaming,1,49999,38,20,0,21
